IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.336
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.296
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.241
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.322
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.241
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.058
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.343
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.751
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.716
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.645
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.687
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.153
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.255
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.167
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.061
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.297
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.964
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.214
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.077
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.766
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",300,"Greece","GR","GRC",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-0.408
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.228
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.095
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.022
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.002
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.029
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.349
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.221
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.137
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.041
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.112
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.393
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.326
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.315
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.284
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.227
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.076
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.16
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.194
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.233
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.26
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.588
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.188
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",304,"Greenland","GL","GRL",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.387
